date,store_id,cat_id,sales,sales_detrend,is_anomaly
2011-09-05,TX_1,FOODS,5034.12,1385.5098561166956,False
2011-09-06,TX_1,FOODS,4053.02,404.42226620181646,False
2011-09-07,TX_1,FOODS,4701.31,1052.7246762869372,False
2011-09-08,TX_1,FOODS,3414.02,-234.55291362794242,False
2011-09-09,TX_1,FOODS,4554.66,906.0994964571778,False
2011-09-10,TX_1,FOODS,5083.6900000000005,1435.1419065422992,False
2011-09-11,TX_1,FOODS,6150.91,2502.3743166274194,False
2011-09-12,TX_1,FOODS,4770.19,1121.6667267125395,False
2011-09-13,TX_1,FOODS,4955.78,1307.2691367976604,False
2011-09-14,TX_1,FOODS,4124.17,475.6715468827815,False
2011-09-15,TX_1,FOODS,5020.12,1371.6339569679017,False
2011-09-16,TX_1,FOODS,4679.92,1031.4463670530226,False
2011-09-17,TX_1,FOODS,5251.99,1603.5287771381427,False
2011-09-18,TX_1,FOODS,4943.55,1295.1011872232639,False
2011-09-19,TX_1,FOODS,3810.87,162.43359730838438,False
2011-09-20,TX_1,FOODS,3577.19,-71.23399260649512,False
2011-09-21,TX_1,FOODS,3364.03,-284.3815825213742,False
2011-09-22,TX_1,FOODS,3298.04,-350.35917243625363,False
2011-09-23,TX_1,FOODS,3431.68,-216.70676235113342,False
2011-09-24,TX_1,FOODS,4850.66,1202.2856477339874,False
2011-09-25,TX_1,FOODS,5262.41,1614.0480578191077,False
2011-09-26,TX_1,FOODS,3764.6,116.25046790422857,False
2011-09-27,TX_1,FOODS,3254.43,-393.9071220106507,False
2011-09-28,TX_1,FOODS,2742.76,-905.56471192553,False
2011-09-29,TX_1,FOODS,2892.59,-755.7223018404093,False
2011-09-30,TX_1,FOODS,3737.44,89.14010824471143,False
2011-10-01,TX_1,FOODS,6140.41,2492.1225183298316,False
2011-10-02,TX_1,FOODS,5518.24,1869.9649284149523,False
2011-10-03,TX_1,FOODS,4730.9,1082.6373385000725,False
2011-10-04,TX_1,FOODS,3795.77,147.5197485851936,False
2011-10-05,TX_1,FOODS,4634.96,986.7221586703145,False
2011-10-06,TX_1,FOODS,4263.25,615.0245687554348,False
2011-10-07,TX_1,FOODS,4740.36,1092.1469788405552,False
2011-10-08,TX_1,FOODS,5273.45,1625.2493889256757,False
2011-10-09,TX_1,FOODS,5515.49,1867.3017990107965,False
2011-10-10,TX_1,FOODS,4615.3,967.1242090959176,False
2011-10-11,TX_1,FOODS,4498.22,850.0566191810381,False
2011-10-12,TX_1,FOODS,4643.58,995.4290292661585,False
2011-10-13,TX_1,FOODS,4462.37,814.2314393512793,False
2011-10-14,TX_1,FOODS,4414.54,766.4138494363997,False
2011-10-15,TX_1,FOODS,6403.61,2755.49625952152,False
2011-10-16,TX_1,FOODS,5868.54,2220.438669606641,False
2011-10-17,TX_1,FOODS,4422.7,774.6110796917615,False
2011-10-18,TX_1,FOODS,3695.31,47.23348977688238,False
2011-10-19,TX_1,FOODS,3475.28,-172.78410013799703,False
2011-10-20,TX_1,FOODS,3030.35,-617.7016900528765,False
2011-10-21,TX_1,FOODS,3607.02,-41.019279967755665,False
2011-10-22,TX_1,FOODS,4244.09,596.0631301173648,False
2011-10-23,TX_1,FOODS,4720.58,1072.5655402024854,False
2011-10-24,TX_1,FOODS,3356.41,-291.5920497123943,False
2011-10-25,TX_1,FOODS,3022.7,-625.2896396272736,False
2011-10-26,TX_1,FOODS,3336.44,-311.53722954215255,False
2011-10-27,TX_1,FOODS,2961.23,-686.7348194570322,False
2011-10-28,TX_1,FOODS,3456.81,-191.14240937191153,False
2011-10-29,TX_1,FOODS,4325.06,677.1200007132097,False
2011-10-30,TX_1,FOODS,4628.35,980.42241079833,False
2011-10-31,TX_1,FOODS,3242.83,-405.0851791165496,False
2011-11-01,TX_1,FOODS,4283.68,635.7772309685711,False
2011-11-02,TX_1,FOODS,3104.47,-543.4203589463086,False
2011-11-03,TX_1,FOODS,3556.05,-91.82794886118745,False
2011-11-04,TX_1,FOODS,3001.06,-646.8055387760674,False
2011-11-05,TX_1,FOODS,5458.39,1810.5368713090538,False
2011-11-06,TX_1,FOODS,5514.38,1866.5392813941744,False
2011-11-07,TX_1,FOODS,4574.84,927.0116914792948,False
2011-11-08,TX_1,FOODS,3580.13,-67.68589843558448,False
2011-11-09,TX_1,FOODS,4120.85,473.0465116495361,False
2011-11-10,TX_1,FOODS,3552.47,-95.32107826534366,False
2011-11-11,TX_1,FOODS,3918.47,270.69133181977713,False
2011-11-12,TX_1,FOODS,5439.07,1791.3037419048974,False
2011-11-13,TX_1,FOODS,6092.46,2444.7061519900185,False
2011-11-14,TX_1,FOODS,4259.03,611.288562075139,False
2011-11-15,TX_1,FOODS,4688.45,1040.7209721602594,False
2011-11-16,TX_1,FOODS,3705.78,58.06338224538058,False
2011-11-17,TX_1,FOODS,3687.65,39.94579233050081,False
2011-11-18,TX_1,FOODS,3672.22,24.52820241562131,False
2011-11-19,TX_1,FOODS,4466.75,819.0706125007423,False
2011-11-20,TX_1,FOODS,4779.1,1131.433022585863,False
2011-11-21,TX_1,FOODS,3608.61,-39.044567329016445,False
2011-11-22,TX_1,FOODS,3760.8,113.15784275610395,False
2011-11-23,TX_1,FOODS,5122.89,1475.2602528412249,False
2011-11-24,TX_1,FOODS,3917.56,269.9426629263453,False
2011-11-25,TX_1,FOODS,2978.63,-668.9749269885342,False
2011-11-26,TX_1,FOODS,3199.71,-447.8825169034135,False
2011-11-27,TX_1,FOODS,3724.32,76.73989318170743,False
2011-11-28,TX_1,FOODS,3163.55,-484.0176967331722,False
2011-11-29,TX_1,FOODS,2990.19,-657.3652866480516,False
2011-11-30,TX_1,FOODS,3022.32,-625.2228765629311,False
2011-12-01,TX_1,FOODS,4031.24,383.7095335221893,False
2011-12-02,TX_1,FOODS,3728.66,81.14194360731017,False
2011-12-03,TX_1,FOODS,5462.67,1815.1643536924307,False
2011-12-04,TX_1,FOODS,4970.23,1322.736763777551,False
2011-12-05,TX_1,FOODS,4676.09,1028.6091738626724,False
2011-12-06,TX_1,FOODS,4636.33,988.8615839477925,False
2011-12-07,TX_1,FOODS,4269.27,621.8139940329138,False
2011-12-08,TX_1,FOODS,3260.93,-386.51359588196647,False
2011-12-09,TX_1,FOODS,4370.74,723.3088142031543,False
2011-12-10,TX_1,FOODS,4573.57,926.151224288275,False
2011-12-11,TX_1,FOODS,6399.92,2752.5136343733957,False
2011-12-12,TX_1,FOODS,4685.9,1038.506044458516,False
2011-12-13,TX_1,FOODS,5007.15,1359.7684545436368,False
2011-12-14,TX_1,FOODS,4376.84,729.4708646287577,False
2011-12-15,TX_1,FOODS,5442.6,1795.2432747138787,False
2011-12-16,TX_1,FOODS,4364.73,717.3856847989982,False
2011-12-17,TX_1,FOODS,5044.59,1397.2580948841196,False
2011-12-18,TX_1,FOODS,4489.8,842.4805049692404,False
2011-12-19,TX_1,FOODS,3962.66,315.35291505436044,False
2011-12-20,TX_1,FOODS,3843.41,196.11532513948123,False
2011-12-21,TX_1,FOODS,3821.75,174.46773522460217,False
2011-12-22,TX_1,FOODS,4153.19,505.9201453097221,False
2011-12-23,TX_1,FOODS,5116.51,1469.2525553948435,False
2011-12-24,TX_1,FOODS,5358.52,1711.274965479964,False
2011-12-25,TX_1,FOODS,0.0,-3647.2326244349156,False
2011-12-26,TX_1,FOODS,4573.1,925.8797856502056,False
2011-12-27,TX_1,FOODS,3649.6,2.3921957353254584,False
2011-12-28,TX_1,FOODS,3482.41,-164.7853941795538,False
2011-12-29,TX_1,FOODS,3460.31,-186.87298409443292,False
2011-12-30,TX_1,FOODS,4377.43,730.2594259906878,False
2011-12-31,TX_1,FOODS,5141.41,1494.2518360758081,False
2012-01-01,TX_1,FOODS,4286.29,639.1442461609286,False
2012-01-02,TX_1,FOODS,4377.51,730.3766562460496,False
2012-01-03,TX_1,FOODS,4441.05,793.9290663311704,False
2012-01-04,TX_1,FOODS,3617.45,-29.658523583709666,False
2012-01-05,TX_1,FOODS,4202.9,555.803886501411,False
2012-01-06,TX_1,FOODS,4958.01,1310.9262965865323,False
2012-01-07,TX_1,FOODS,5692.88,2045.8087066716525,False
2012-01-08,TX_1,FOODS,5835.55,2188.4911167567734,False
2012-01-09,TX_1,FOODS,3716.53,69.48352684189376,False
2012-01-10,TX_1,FOODS,3965.98,318.9459369270144,False
2012-01-11,TX_1,FOODS,4728.81,1081.7883470121355,False
2012-01-12,TX_1,FOODS,4252.36,605.3507570972552,False
2012-01-13,TX_1,FOODS,5090.79,1443.7931671823762,False
2012-01-14,TX_1,FOODS,5344.01,1697.0255772674968,False
2012-01-15,TX_1,FOODS,6238.53,2591.557987352617,False
2012-01-16,TX_1,FOODS,4963.05,1316.0903974377384,False
2012-01-17,TX_1,FOODS,3437.68,-209.26719247714163,False
2012-01-18,TX_1,FOODS,3499.76,-147.17478239202046,False
2012-01-19,TX_1,FOODS,3699.94,53.01762769310017,False
2012-01-20,TX_1,FOODS,3869.41,222.5000377782203,False
2012-01-21,TX_1,FOODS,5064.21,1417.3124478633413,False
2012-01-22,TX_1,FOODS,4643.19,996.3048579484612,False
2012-01-23,TX_1,FOODS,3607.13,-39.74273196641752,False
2012-01-24,TX_1,FOODS,3002.42,-644.4403218812968,False
2012-01-25,TX_1,FOODS,2776.64,-870.2079117961766,False
2012-01-26,TX_1,FOODS,3260.03,-386.8055017110555,False
2012-01-27,TX_1,FOODS,3664.6,17.776908374064988,False
2012-01-28,TX_1,FOODS,4204.29,557.4793184591854,False
2012-01-29,TX_1,FOODS,4741.39,1094.5917285443065,False
2012-01-30,TX_1,FOODS,3705.93,59.14413862942638,False
2012-01-31,TX_1,FOODS,3116.46,-530.3134512854526,False
2012-02-01,TX_1,FOODS,4840.91,1194.148958799668,False
2012-02-02,TX_1,FOODS,3669.68,22.9313688847883,False
2012-02-03,TX_1,FOODS,4762.84,1116.1037789699094,False
2012-02-04,TX_1,FOODS,5458.15,1811.4261890550297,False
2012-02-05,TX_1,FOODS,6760.04,3113.3285991401503,False
2012-02-06,TX_1,FOODS,4638.65,991.9510092252708,False
2012-02-07,TX_1,FOODS,4658.84,1012.1534193103917,False
2012-02-08,TX_1,FOODS,3796.49,149.81582939551208,False
2012-02-09,TX_1,FOODS,4180.85,534.1882394806335,False
2012-02-10,TX_1,FOODS,3889.72,243.07064956575323,False
2012-02-11,TX_1,FOODS,5618.84,1972.2030596508744,False
2012-02-12,TX_1,FOODS,6653.67,3007.045469735995,False
2012-02-13,TX_1,FOODS,5586.45,1939.8378798211152,False
2012-02-14,TX_1,FOODS,3990.71,344.1102899062362,False
2012-02-15,TX_1,FOODS,4310.9,664.3126999913561,False
2012-02-16,TX_1,FOODS,3561.48,-85.09488992352271,False
2012-02-17,TX_1,FOODS,3559.24,-87.32247983840216,False
2012-02-18,TX_1,FOODS,4681.92,1035.3699302467185,False
2012-02-19,TX_1,FOODS,6000.72,2354.1823403318394,False
2012-02-20,TX_1,FOODS,4510.77,864.2447504169604,False
2012-02-21,TX_1,FOODS,3584.34,-62.17283949791954,False
2012-02-22,TX_1,FOODS,3723.0,76.4995705872011,False
2012-02-23,TX_1,FOODS,3753.25,106.76198067232144,False
2012-02-24,TX_1,FOODS,4128.61,482.1343907574419,False
2012-02-25,TX_1,FOODS,4534.64,888.1768008425634,False
2012-02-26,TX_1,FOODS,5504.11,1857.659210927683,False
2012-02-27,TX_1,FOODS,3905.35,258.91162101280406,False
2012-02-28,TX_1,FOODS,3653.55,7.1240310979246715,False
2012-02-29,TX_1,FOODS,3516.04,-130.37355881695476,False
2012-03-01,TX_1,FOODS,4861.68,1215.2788512681664,False
2012-03-02,TX_1,FOODS,4542.94,896.551261353286,False
2012-03-03,TX_1,FOODS,5680.07,2033.693671438407,False
2012-03-04,TX_1,FOODS,6221.61,2575.2460815235277,False
2012-03-05,TX_1,FOODS,5139.82,1493.468491608648,False
2012-03-06,TX_1,FOODS,4936.67,1290.3309016937692,False
2012-03-07,TX_1,FOODS,4430.19,783.863311778889,False
2012-03-08,TX_1,FOODS,4451.26,804.9457218640105,False
2012-03-09,TX_1,FOODS,4624.68,978.3781319491313,False
2012-03-10,TX_1,FOODS,5698.76,2052.4705420342516,False
2012-03-11,TX_1,FOODS,6414.36,2768.082952119372,False
2012-03-12,TX_1,FOODS,6078.57,2432.3053622044927,False
2012-03-13,TX_1,FOODS,5987.58,2341.327772289613,False
2012-03-14,TX_1,FOODS,4974.94,1328.7001823747337,False
2012-03-15,TX_1,FOODS,5673.76,2027.5325924598546,False
2012-03-16,TX_1,FOODS,5370.03,1723.815002544975,False
2012-03-17,TX_1,FOODS,5369.75,1723.547412630096,False
2012-03-18,TX_1,FOODS,6385.86,2739.669822715216,False
2012-03-19,TX_1,FOODS,4430.99,784.8122328003369,False
2012-03-20,TX_1,FOODS,4118.59,472.42464288545807,False
2012-03-21,TX_1,FOODS,4034.26,388.1070529705785,False
2012-03-22,TX_1,FOODS,3552.78,-93.36053694430075,False
2012-03-23,TX_1,FOODS,4388.42,742.2918731408195,False
2012-03-24,TX_1,FOODS,5298.8,1652.6842832259404,False
2012-03-25,TX_1,FOODS,5729.58,2083.476693311061,False
2012-03-26,TX_1,FOODS,4423.46,777.3691033961813,False
2012-03-27,TX_1,FOODS,3853.74,207.66151348130188,False
2012-03-28,TX_1,FOODS,3557.64,-88.42607643357724,False
2012-03-29,TX_1,FOODS,3458.85,-187.20366634845686,False
2012-03-30,TX_1,FOODS,4101.74,455.6987437366638,False
2012-03-31,TX_1,FOODS,4764.24,1118.2111538217841,False
